,uid,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,QUANTITY,ORGINAL,CARDINAL,label
1919,46dabed5-899a-5838-ad17-76642b8b227f,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7,1
17926,54621545-47f7-5c15-98f4-c8a932207acd,8,9,0,7,21,3,0,0,0,0,0,9,0,0,0,0,0,3,0
27,93e952e8-981b-5ec7-b03f-d5a2b1b3cc7b,1,2,0,3,2,2,0,0,0,0,0,5,0,0,1,0,0,2,1
8294,4db576d7-aa6a-5590-954c-4ac1138aaeec,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
8341,9945e598-cb32-57ae-86ec-564c7252718c,12,1,6,1,12,1,0,2,0,0,0,14,32,0,0,3,0,17,1
3008,4bef0b72-900d-5de2-b4c1-5ef8770380d0,4,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,3,1
7499,21ccabe0-f45c-54bc-ac93-131c3e4dd0eb,5,1,0,12,2,0,2,1,0,0,0,15,0,0,0,0,0,10,1
6043,4eb27842-8161-52d1-87af-d76c392d3daa,5,0,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,4,1
18647,ab59a7ee-64d9-59c0-ae98-9234aa71ac01,11,0,0,5,1,0,1,0,0,0,0,30,0,0,3,0,0,43,0
12643,0d31eba9-9cb7-564c-8fed-054c27738352,1,0,1,5,0,0,6,0,0,0,0,12,0,0,0,0,0,2,0
13593,9fd2c7a1-c263-5ba2-9ba1-05f33e324ea5,4,2,1,4,13,0,0,0,0,0,0,3,2,0,0,1,0,7,0
12475,2342ac78-b75a-5eeb-af16-ec45bf513500,5,16,1,7,7,1,0,0,0,0,0,9,0,0,0,0,0,2,0
14632,b0fe539d-4137-59d5-a9bd-149d9490060d,18,12,0,11,12,1,1,0,0,0,0,10,3,1,0,2,0,6,0
7620,8e52fa43-7644-55b6-b879-f56cc7d4800b,3,1,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,5,1
2395,f7ea5702-8162-5694-829e-d681030517e5,10,4,0,8,6,0,0,0,0,0,0,6,0,0,0,0,0,5,1
12204,265f045b-6d50-5d76-a628-452a8ce3bfdd,16,1,1,11,11,1,0,0,0,0,0,14,0,0,0,0,0,3,0
21,9695afa3-069a-5862-ac59-54d9d340a525,0,1,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,3,1
12134,b319bd67-b019-5d87-a729-48e18b65d222,1,2,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17571,db711d28-de55-5368-86ce-08622df91d12,8,2,5,20,10,7,0,0,0,0,0,10,0,0,3,2,0,6,0
1754,ff23e48c-a83b-525c-bb7a-798135ee05fd,1,3,1,6,5,0,0,0,0,0,0,2,0,0,0,0,0,2,1
13235,2e41d6c8-7ab4-5e1f-9738-fda2ff7c814c,10,1,0,7,5,0,0,0,0,0,0,5,1,7,0,0,0,1,0
18287,844a6a2b-ce36-57ac-a0ea-ed7efd31e3f1,7,5,0,3,9,1,0,0,0,0,0,2,0,0,0,0,0,4,0
7912,780f404c-5407-5ee7-b302-c3c5265407c5,8,5,0,6,5,0,0,0,0,0,0,5,2,2,0,0,0,5,1
11609,4181882e-49d3-5626-9177-8e602dbcc0f8,1,3,0,1,2,0,1,0,0,0,0,1,0,0,0,2,0,5,0
6886,5dc655b3-abff-5cbe-a293-e21db109fa9d,10,1,1,14,11,0,0,1,0,0,0,4,0,0,0,0,0,2,1
5603,c04d8da8-f424-5eb1-b75d-a256816d3fe7,7,5,1,14,6,2,0,0,0,0,0,13,0,2,0,0,0,10,1
2930,05f10cea-e80f-592e-8fe9-0601b88964a0,2,1,0,0,10,0,0,0,0,0,0,4,0,0,0,1,0,2,1
14921,50d073a8-efde-53b3-bf05-ec8287d4b132,1,0,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0
16537,93e7e367-1d8e-57e2-82c7-3414ea7cbd3e,40,1,3,10,19,2,0,0,0,0,0,20,0,0,0,2,0,12,0
11393,e6c26854-7416-5574-9d09-1b21a8742ee2,1,0,0,5,3,0,0,0,0,0,0,3,0,0,1,0,0,3,0
12377,265334e4-741c-5bdf-b662-2f9cac3e4651,3,5,0,3,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0
4687,9d1ee078-3442-5047-a09c-e4c17b26afe7,37,5,1,32,14,2,3,1,0,0,0,83,7,0,1,4,0,110,1
9131,d952477d-d210-514c-bfec-5587fbc0dc30,4,11,0,3,9,0,0,0,0,0,0,1,1,2,0,0,0,0,1
409,2895977f-3d95-5216-8265-3c9bc1358970,14,1,1,2,2,0,0,0,0,0,0,14,4,0,0,3,0,19,1
1280,e537300a-d523-5306-be6a-95e33febec09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7950,af682be4-13e8-5e6b-a460-279ffccd4205,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1
396,5e386e1f-6f1f-5be3-b800-1f7f56f26f83,2,0,0,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
14608,45255f7a-9098-5fbc-bc74-46475fbd57e7,10,1,1,10,11,0,2,0,0,0,0,8,1,2,0,0,0,7,0
19079,55a4afe4-2467-52aa-b6c5-916bf409b540,9,3,0,3,6,0,0,0,0,0,0,6,1,0,0,2,0,16,0
11111,7ec2b3b5-c27d-5c84-9b27-74cfa554e8d0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0
18214,46f6c2eb-8179-58e1-89c1-ec0e14e23b26,28,5,0,3,0,0,0,0,0,0,0,11,0,0,0,2,0,22,0
14123,c2a7485a-d7f8-51b0-a70e-4c359a7510d2,4,2,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,7,0
745,5a02f96c-e986-5239-b022-a3769bbbc014,12,0,1,15,3,0,9,0,0,0,0,14,0,0,0,1,0,7,1
14213,61a2269e-535a-5b36-81f8-a1a776d0c339,8,0,1,3,5,0,0,0,0,0,0,4,0,0,0,0,0,2,0
3847,0add6f25-95f8-5458-b50a-b7998d53ac49,1,1,0,2,3,0,0,0,0,0,0,8,0,0,1,0,0,0,1
16536,be77dd17-23b2-5c42-b85f-e0a2cd2d4e97,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5754,0201f57e-8797-5ccf-8b83-a180e8fa24ca,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6038,c3a98fc4-47fa-5869-a569-6d3b811a2225,34,3,0,23,19,8,9,1,0,1,0,102,4,1,1,1,0,104,1
9676,96e4cd83-b039-53de-b2a2-abc796eddca5,2,8,0,7,6,1,0,0,0,0,0,1,0,2,1,2,0,3,1
740,0c4f91b5-914d-5b37-aaaf-18dd74e244ef,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1
13494,20fc1df2-3fe4-5a50-9b6c-019be6b20c16,2,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
11281,7ef32173-11fe-5b3f-a2b3-dbb9279e0ebb,5,1,3,8,7,1,1,0,0,0,0,8,0,0,0,0,0,4,0
15143,38e47630-fb26-5c64-9e35-e6fe6240d3f3,1,3,0,4,7,3,0,1,0,0,0,3,0,0,0,0,0,17,0
10001,78c730aa-4810-550b-9d4a-4b6529b40058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19707,f4ffb0ad-7203-5bc5-90c5-f8821c316d0a,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14090,67737ee5-0803-5bb6-a2a2-5a13206cd2a5,3,3,0,6,2,0,0,0,0,0,0,2,0,0,7,1,0,8,0
1783,9fcd4eaa-71df-5c78-9120-4351b0c2ad38,6,2,0,6,19,0,0,0,0,0,0,8,2,0,0,0,0,9,1
15012,92381886-8d3b-5f8d-bf82-db9016bc4022,15,0,1,11,3,0,0,0,0,0,0,5,1,0,0,1,0,8,0
11295,a36fc13f-8743-54de-9d1a-fde9963f72b8,3,1,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0
7231,3fdcd221-8c14-50a8-affa-d4dbc443e473,2,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,7,1
4494,f979a6be-c866-5f4e-b686-04103921d932,6,0,1,11,1,0,0,0,0,0,0,4,0,0,0,2,0,4,1
7654,424cdcf9-f2af-5f7f-8e39-5ef93feecf9e,4,0,1,3,0,0,0,0,0,0,0,4,2,0,0,0,0,6,1
15188,d9d281f3-857f-5ff5-b416-63707cb8e2f5,3,2,0,4,4,9,2,0,0,0,1,36,3,0,0,0,0,22,0
4226,effd28a5-77ef-50d1-840e-37b07169e848,8,5,0,15,6,0,1,0,0,0,0,6,0,0,0,0,0,4,1
876,1581406a-2eb8-53f8-a553-52c34ce684cd,7,3,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,2,1
18685,0e0117aa-4f54-55fa-9794-21daaa657f85,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
1319,c2d8de18-8254-5c06-b848-3a52ef3bc8e2,6,0,0,2,1,1,1,0,0,0,0,3,0,0,0,0,0,5,1
14751,7e639f97-f1d8-579e-9b4b-64ae5fc40ede,0,2,0,4,1,0,0,0,0,0,0,4,0,0,4,0,0,7,0
17479,91e9184e-7d48-5535-93be-cc6a4eef3ab0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5631,c6eb889e-c290-5e9a-98cc-a1972c7fb01b,1,0,0,4,16,0,0,0,0,0,0,3,1,0,0,0,0,3,1
8791,acb0863f-67a5-55de-8b1c-859b92d02842,8,0,0,15,4,0,0,0,0,0,0,2,0,0,0,0,0,2,1
10815,c6af427c-35c7-5663-8e81-589e73af75b6,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10560,97a02f22-fc7b-54d6-bbbf-428df1d82dc0,3,1,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,22,0
2782,5690532b-cfdb-5547-86d3-3b755202e1c3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7291,8c404289-dfbe-58e5-aa74-2755e2b0d011,1,0,0,1,2,1,0,0,0,0,0,18,6,0,0,3,0,1,1
19151,9a4ad351-784b-565d-8ff9-9bce23860359,3,1,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0
7039,d1a9d350-6a75-57f1-8b89-5b1fb1cdcf58,3,0,0,7,3,0,1,0,0,0,0,4,1,0,0,0,0,2,1
7787,845e87f4-1864-530d-ac04-27f3be00529b,4,0,1,31,4,1,1,0,0,0,0,6,0,0,0,0,0,4,1
19675,525bfdc5-7e0a-5419-90e3-d7c2d513a8b1,1,0,3,6,6,2,0,0,0,0,0,3,1,0,0,0,0,6,0
17795,33ae1fc9-36a7-551c-b38a-5a4c83ed7341,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6688,2f5ceb90-acd6-5005-90f1-cf93ffc9f753,5,0,0,3,3,1,1,3,0,0,0,5,1,0,0,0,0,5,1
19023,66b0d6b3-6fb5-569d-8911-e477c750983e,0,0,0,1,2,0,0,0,0,0,0,5,0,0,1,0,0,6,0
18265,5370a8c4-841d-5c64-b55a-908e5b5f7b27,14,3,0,19,13,1,0,0,0,0,0,17,0,2,0,1,0,12,0
6963,31c7cf74-ef40-5581-9d3f-c1572bcb2e8c,7,0,0,7,5,0,0,0,0,0,0,3,0,0,1,0,0,1,1
2692,89cce2a3-825b-513b-a7d3-3680517fc020,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
10212,e05471f9-f4ed-5cee-abe9-e9c1ea3d9668,3,2,0,10,5,0,0,0,0,0,0,3,0,0,3,0,0,2,0
4849,095f25b1-3e37-5d38-b137-1c92f627dfb1,10,0,0,9,1,1,2,0,0,0,0,49,3,0,0,0,0,48,1
10957,2ec4784e-22ce-5016-bf6a-50addda37c9f,2,3,0,8,2,1,0,2,0,0,0,17,0,11,0,0,0,7,0
18124,21c52dac-a86b-564e-b3d7-77a0367a3fc3,0,0,0,5,1,0,0,0,0,0,0,6,0,1,2,0,0,0,0
10777,1aae73ac-7166-544d-a002-26fd18aa3d66,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15445,88f345f3-dcad-54cc-94be-cbb1a529aa6d,8,8,0,15,10,0,0,0,0,0,0,6,2,0,0,2,0,2,0
9872,5d610a84-4d41-54f1-9ca1-cc311e78b0f3,5,0,0,5,2,3,4,0,0,2,0,3,0,0,0,1,0,2,1
16286,946295de-1e3a-5af9-84ea-a19d45a31c42,12,0,0,9,0,2,0,0,0,0,0,6,1,1,1,0,0,3,0
11953,bf1e74ec-bba3-546d-900d-e522418e592c,0,3,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,1,0
5465,1401466b-014f-58a2-a64b-cf66016092c4,3,0,0,2,3,1,0,0,0,0,0,10,1,9,5,0,0,9,1
13765,7db19469-e2f1-5cda-b847-05909d47da96,0,3,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0
18626,2e74b40b-3b2f-533e-b359-a7cb912c00b2,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,1,0,1,0
17818,04c06d36-426d-5ec6-bfa6-d0ec58d1297f,34,1,4,8,5,0,0,0,0,0,0,12,0,0,0,1,0,11,0
16103,baf6f9f1-1b5d-565e-bd69-e9f937226b9a,0,0,0,1,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0
16477,2af5aeab-d969-51ee-8c6d-28ca767055d1,5,0,2,6,4,0,0,0,0,0,0,7,0,0,0,1,0,6,0
5459,83d29c76-402c-51b7-bf70-fa02c35a82a3,1,0,1,4,9,0,0,0,0,0,0,9,1,0,0,0,0,4,1
11881,2407757f-019f-530b-989c-8297068c0b9d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605,13f36e5f-8810-52f1-8ef5-cb49f095aceb,3,6,0,3,10,0,1,1,0,0,1,4,0,0,0,0,0,2,1
2997,53093976-5172-54ec-af10-8e22d5cd4c56,1,2,0,14,5,0,0,0,0,0,0,6,1,0,2,20,0,35,1
13687,f9486c0f-455b-5bba-bcb1-bea148bb465d,5,0,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,5,0
4268,5630b052-8c14-58b4-bbe7-03add11af641,16,0,0,32,5,0,0,0,0,1,0,12,0,0,0,0,0,7,1
13856,b0a45eeb-0262-553c-96f7-5771cff98b5e,9,3,0,3,9,0,0,0,0,0,0,3,0,0,0,0,0,2,0
5576,891a5b19-421f-5b45-bc4c-d9e7f23ac792,3,0,2,9,8,3,0,0,0,0,0,5,0,0,0,2,0,7,1
869,9b549867-4aba-5051-a070-44803500a784,5,5,0,5,6,0,0,0,0,1,0,3,5,0,0,0,0,5,1
14033,2f23cb70-6e47-5007-b1cf-f2509e03de59,6,1,1,2,9,0,0,0,0,0,0,6,0,0,0,4,0,3,0
474,cf97bd4c-8e19-5263-bd8a-7241ed8c9002,3,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,2,1
17782,7c12c516-7d34-571a-a390-8a7cbefe7a0d,1,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14181,e70d0503-75de-5dfa-bdff-e6fea1b958bc,6,0,0,7,2,0,0,0,0,0,0,5,0,0,2,1,0,2,0
9475,b8980ad8-079f-5c10-a3d8-6fd92514ca72,5,1,0,8,2,0,1,0,0,0,0,9,0,0,0,0,0,6,1
12037,a107fa14-ea66-54b1-a568-a0b4130b1652,3,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0
19148,bb80ceb0-f7c3-5560-aef0-cb290a676852,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
16791,7a33920d-70ed-5779-9594-248271b005aa,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8390,bcd1c970-1994-561d-9660-2fa08615c307,33,19,1,29,27,0,0,1,0,1,0,11,3,0,0,1,0,6,1
9533,c09ec1b3-8c61-5975-8f2e-e6bd058914b2,5,4,1,2,4,2,1,1,0,0,0,3,0,0,0,2,0,2,1
4307,f3d67222-88b0-5354-b41b-a500aa950a91,6,2,0,37,3,0,0,0,0,0,0,6,0,0,1,0,0,3,1
395,730903b2-0ec6-578d-b28c-26adff45cee8,1,1,3,2,3,1,3,0,0,0,0,5,0,0,0,0,0,1,1
2682,c410c258-b2a8-5b2a-873c-33ecb25e1829,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9021,a36c6fd8-d54e-5779-b8ad-56dcb0085cd7,16,2,3,12,11,0,0,1,0,0,0,36,1,0,0,12,0,77,1
8228,100d74e9-ff18-51fc-939c-2fb5a66427e7,9,0,1,11,6,0,0,0,0,0,0,7,5,0,0,0,0,7,1
7081,5fe878d5-4b2f-5213-aa2d-fac88433b089,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1
17878,0279db0b-a4a6-58b3-8a48-080ac8e49e87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5972,90a19026-6797-51da-bc7d-4361d443db57,9,5,0,10,10,15,1,1,0,0,0,43,1,0,0,5,0,110,1
14575,da68436c-b68c-5730-a344-b2e55d5559b0,4,4,2,1,6,1,0,0,0,1,0,5,1,0,0,0,0,11,0
12195,0ac34990-5361-59ea-89d3-aa7640c3b938,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0
13433,5711b175-cbb3-543e-9246-7ac032543c06,19,0,1,3,16,0,0,0,0,0,0,21,1,0,0,0,0,15,0
14698,f062c57d-5b75-57c5-bbe9-16d75ef9b939,1,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,8,0
2783,eb46e3f7-1611-5822-9ab3-8452e6a61938,2,0,0,4,1,0,1,0,0,0,0,8,3,0,0,0,0,8,1
1567,22b06d2b-bb7c-5679-b3ec-c50abfee45f4,3,1,1,7,5,0,0,0,0,0,1,10,1,0,0,0,0,2,1
4615,16f6d466-30ab-5767-9193-431e17e8fa24,17,4,1,2,4,0,3,0,0,1,0,5,4,0,1,3,0,70,1
9731,d7f9bcd2-a5fe-590f-8ff6-33c372aeb0a5,9,0,0,3,1,0,0,0,0,0,0,2,2,0,0,1,0,1,1
12632,bdfe99ab-0153-5825-8ec8-4ed0bcd47b56,1,5,0,1,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1327,8c2280cf-fdc2-5485-b210-42a9d86b236c,5,1,1,35,6,0,0,0,0,0,0,19,4,0,1,1,0,22,1
13574,caaa4d3e-5c24-5aa9-9f08-a6fa7ca40c85,7,0,0,24,12,1,0,0,0,0,0,18,7,6,0,1,0,18,0
15497,22565703-a8a1-5997-9a3d-066c801ccf89,10,10,0,10,14,0,0,0,0,0,0,8,1,0,0,0,0,2,0
14397,ed51c97a-857d-584d-8812-924e33564d7a,1,0,0,2,2,0,0,0,0,0,0,3,0,0,3,0,0,2,0
15340,b3ea16c8-1136-5e40-b2fc-6ac00e857bb5,4,0,0,10,2,0,0,1,0,0,0,4,0,0,0,0,0,2,0
16518,66ba9601-56be-514d-a927-18b7e2694243,3,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7656,88e40466-fe67-510d-96c5-a85daa4b24d4,2,2,0,2,2,1,0,0,0,0,0,5,0,0,0,1,0,6,1
16113,29672d02-8e50-5438-a1d4-903453a7b55d,0,1,0,0,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2383,b9e6344c-a170-5b75-ba85-718b294a8ffa,22,7,2,25,15,3,2,1,0,3,1,78,28,0,0,2,0,54,1
17689,27323647-8a1b-5387-91e2-b647b4e289a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6849,140cf39c-9e78-5e7d-b0b4-ceb3d155fe43,18,0,1,3,7,8,0,1,0,0,0,3,0,0,0,1,0,3,1
5410,316f1243-e6c8-5a86-8480-acb36a0d571d,4,2,0,8,3,0,0,0,0,3,0,2,0,0,0,0,0,2,1
3718,cd9ab0a3-e233-5e94-b6fc-d173a642e7e5,4,18,0,18,38,0,2,0,0,0,0,8,1,0,1,0,0,6,1
12222,bb7c3e6c-c5f8-5adb-99e1-fbeba9650fbf,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0
19994,21bc59de-2060-5cda-9ae6-8c2629f6e4b5,12,1,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,3,0
1205,4ff8150d-721d-56b3-8bd9-08eef83d9c0e,1,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1
9407,744f3e55-ea8a-5383-9087-6b82bcdc09d6,1,0,0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,1,1
13712,b4fd8c6f-ab80-5fe7-a460-b6d315d5f20e,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
17252,1d2b76b5-15d7-560c-b7f3-5e8c09fb582b,24,6,2,23,35,9,1,0,0,2,1,10,0,0,0,1,0,12,0
14728,fb9e161c-2b6b-5d55-8a39-f5faafb6fe02,9,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,4,0
1727,6f2bb7b0-b494-5ff9-947a-5ad6104bf9a9,6,12,0,5,8,0,0,0,1,0,0,6,0,0,0,0,0,0,1
8779,378adb0c-5455-5bbe-bd73-ff690bb9c719,8,1,1,4,13,0,0,0,0,0,0,1,0,0,0,1,0,11,1
13184,598569fb-bfbf-5cbc-8ee2-42e19d127fb1,3,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0
2698,08aada68-e34e-58c0-95ab-375b673928bc,3,98,0,7,76,46,0,0,0,0,0,271,0,0,0,4,0,277,1
3651,c4ca8aef-5179-5f12-955f-ac9363b9a607,4,2,1,18,19,2,5,0,0,0,0,18,1,0,0,0,0,11,1
5779,0fad1348-bd5e-5b49-b4e0-1336e53bbbc8,8,1,1,3,9,0,0,0,0,0,0,7,0,0,0,0,0,3,1
721,16123faa-9b22-5e8e-a67d-d21a5c44e006,8,0,1,13,8,2,0,0,0,0,0,29,12,0,0,5,0,2,1
3570,9660dfc5-b69c-5d42-a3be-5988c9b4b9d8,5,4,0,9,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1
16784,a685a363-1e51-567a-b7d5-ed1238dd8c96,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0
2300,d7f0f736-224f-5ceb-857f-81b7d1deede4,0,0,0,4,6,0,0,0,0,0,0,5,0,0,0,0,0,9,1
385,fd9e3419-936f-5ce0-bbc8-bf1acdc5a386,5,1,0,12,8,0,0,0,0,0,0,11,0,0,0,0,0,6,1
4924,bf34a8f2-192d-57a5-8773-580676ee4b22,1,1,0,7,16,0,1,0,0,0,0,4,1,0,0,0,0,8,1
4201,1446e325-47ee-5993-95eb-73af43861e74,7,8,0,5,9,0,0,0,0,0,0,2,0,0,0,0,0,1,1
17772,e76badd3-dfa8-5a31-bdf1-1653edf36287,6,10,0,5,13,8,0,0,0,1,0,7,0,0,0,0,0,10,0
5543,a1a6d6b8-78c3-52d2-abd8-e85543063662,9,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1
14896,ec495980-e070-542f-9e65-d47d6ec41c1f,4,2,1,5,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0
15778,3e3dfbd7-61b7-58a1-8986-9943f8b2619d,2,0,0,1,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0
1877,7dac3afc-f6d1-51d3-a156-b0a938494367,26,2,0,13,23,13,2,1,0,0,0,69,6,0,1,1,0,134,1
11862,b376483d-5e43-530d-b34d-3216fe5a8bd2,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
11448,1b656e19-fc3c-559e-b744-241c6e878a70,4,0,0,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
15671,3086b3c0-064f-5f75-9141-446b42957760,1,9,0,3,9,10,0,0,0,0,0,0,0,0,0,0,0,2,0
8416,b019ed44-f43d-5bb3-96ba-0530c5eb2222,8,3,2,24,4,0,1,3,0,0,0,19,0,0,0,0,0,31,1
13664,10df05b5-f188-53ad-a1d1-9da4f1f82493,2,0,1,4,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0
19782,c9bea863-6d54-565c-b3b0-ab537c0fa5bb,3,0,0,2,2,0,1,0,0,0,0,3,0,0,0,0,0,6,0
4137,824fa3d7-f3c5-572a-bf9d-3aa10d2ff3b3,12,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1
16026,e35c059d-6469-5ae5-a609-2585d8258955,4,1,2,21,6,0,0,0,0,0,0,1,1,0,2,0,0,0,0
5398,15859c49-50c9-57c6-a7f9-134709e92817,5,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,2,1
3029,02c93224-82bf-56a9-b82c-abfe75962469,22,0,0,15,3,2,2,0,0,0,0,46,2,0,4,2,0,69,1
11924,7e2b14d3-de04-54bd-828e-b69d0165715f,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,4,0
14317,00e13500-cf21-5096-a3a2-2bebad4b8218,0,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,9,0
16379,fdb134ea-506a-54c5-b1c5-7b284f03b973,4,6,0,3,8,0,0,0,0,0,0,2,0,0,0,0,0,3,0
1910,7316c6c8-0b49-586f-8488-015be09d7285,14,1,2,13,5,0,1,0,0,0,0,23,10,0,0,0,0,9,1
1328,3e0157af-c70d-5f89-b239-f9c21fcbf2bc,1,1,1,3,0,0,0,0,0,0,0,7,3,0,0,0,0,6,1
17575,91e0c3d9-4633-571e-95b1-d44cefdfd5bf,4,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1439,b302a1ff-0ce4-54e4-a9dd-0248caf05792,11,6,0,4,2,0,0,0,0,0,0,3,1,0,0,0,0,2,1
4185,ff2e23d9-fee2-5821-8320-fe1a2d981bfc,1,0,0,1,1,0,0,0,0,0,0,4,0,0,2,0,0,3,1
7475,56f01497-843a-50ad-b05d-af9585011d90,9,1,0,17,11,0,1,0,0,0,0,5,0,0,0,0,0,6,1
3241,6b47f2cf-776e-5382-b3f4-a9dae170a2c5,6,1,0,4,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1
9308,cfc05783-d26e-5d33-986f-90f1a0eaed71,18,8,1,55,13,4,2,1,1,0,0,12,0,0,2,1,0,12,1
13037,9894fe49-e29d-518b-a1bb-aaedc97fba05,19,0,0,9,8,0,0,0,0,0,0,1,3,0,0,1,0,1,0
3193,3fe6f9f9-cb3f-5097-a699-dc5012c67332,3,0,1,4,4,0,3,0,0,0,0,3,0,0,0,0,0,7,1
8597,603ccbe5-8b11-5b45-a7ea-598a51d5df5a,3,1,0,4,3,0,0,0,0,0,0,3,0,0,0,2,0,5,1
2943,9583ac42-1dca-5b4b-9ac7-25284ef2954e,5,1,0,8,6,1,10,1,0,10,0,45,6,2,0,3,0,183,1
4317,ad515ca2-e0f2-5773-a19c-c0fab657c1ef,8,2,0,6,2,0,0,0,0,0,0,4,0,0,0,0,0,2,1
15566,fafe0aea-05b4-5619-b8ea-280e99fcf4f6,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,7,0
15828,ff62ad38-0301-5ec3-bfd3-42651e116cf1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,3,0
19465,a8ede696-7a2b-550e-9147-de9982d93efb,28,12,1,19,31,1,3,1,0,0,0,21,4,1,1,1,0,16,0
18820,2b8fd82e-74c2-5ff3-8136-f31c00099753,2,4,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
